"","time.seq","temp.int","wind.int","vapp.int","rh.int","pres.int","SR01Up","IR01UpCo","IR01DnCo","solar.int"
"1",2016-06-07 14:02:35,32.4666666666667,0.13,1.387,0.284135995436247,99.9,924,420.9,562.2,889
"2",2016-06-07 14:02:36,32.5,0.1,1.386,0.283395941668851,99.9,924,421.1,562.4,889
"3",2016-06-07 14:02:37,32.5,0.0933333333333333,1.387,0.283600412045236,99.9,924,421.2,562.5,889.666666666667
"4",2016-06-07 14:02:38,32.5,0.0866666666666667,1.388,0.28380488242162,99.9,925,421.3,562.7,890.333333333333
"5",2016-06-07 14:02:39,32.5,0.08,1.389,0.284009352798005,99.9,925,421.5,562.8,891
"6",2016-06-07 14:02:40,32.5,0.14,1.39266666666667,0.284759077511414,99.9,925,421.7,563,891
"7",2016-06-07 14:02:41,32.5,0.2,1.39633333333333,0.285508802224824,99.9,925,421.9,563.2,891
"8",2016-06-07 14:02:42,32.5,0.26,1.4,0.286258526938234,99.9,925,422.1,563.4,891
"9",2016-06-07 14:02:43,32.5,0.223333333333333,1.405,0.287280878820156,99.9,925,422.2,563.4,891
"10",2016-06-07 14:02:44,32.5,0.186666666666667,1.41,0.288303230702078,99.9,925,422.2,563.4,891
"11",2016-06-07 14:02:45,32.5,0.15,1.415,0.289325582584,99.9,925,422.2,563.4,891
"12",2016-06-07 14:02:46,32.5,0.166666666666667,1.41766666666667,0.289870836921026,99.9,925,422.1,563.4,891
"13",2016-06-07 14:02:47,32.5,0.183333333333333,1.42033333333333,0.290416091258051,99.9,925,422.1,563.4,891
"14",2016-06-07 14:02:48,32.5,0.2,1.423,0.290961345595076,99.9,926,422,563.3,891
"15",2016-06-07 14:02:49,32.5,0.173333333333333,1.42366666666667,0.291097659179332,99.9,926,422,563.4,891
"16",2016-06-07 14:02:50,32.5,0.146666666666667,1.42433333333333,0.291233972763589,99.9,927,422.1,563.4,891
"17",2016-06-07 14:02:51,32.5,0.12,1.425,0.291370286347845,99.9,927,422.3,563.4,891
"18",2016-06-07 14:02:52,32.5,0.14,1.42666666666667,0.291711070308486,99.9,927,422.2,563.3,891
"19",2016-06-07 14:02:53,32.5,0.16,1.42833333333333,0.292051854269126,99.9,927,422,563.3,891
"20",2016-06-07 14:02:54,32.5,0.18,1.43,0.292392638229767,99.9,927,421.7,563.2,891
"21",2016-06-07 14:02:55,32.5,0.196666666666667,1.433,0.293006049358921,99.9,927,421.6,563.2,891
"22",2016-06-07 14:02:56,32.5,0.213333333333333,1.436,0.293619460488074,99.9,926,421.6,563.1,891
"23",2016-06-07 14:02:57,32.5,0.23,1.439,0.294232871617227,99.9,926,421.7,563.4,891
"24",2016-06-07 14:02:58,32.5,0.193333333333333,1.43966666666667,0.294369185201484,99.9,926,421.9,563.4,891
"25",2016-06-07 14:02:59,32.5,0.156666666666667,1.44033333333333,0.29450549878574,99.9,926,422.2,563.6,891
"26",2016-06-07 14:03:00,32.5,0.12,1.441,0.294641812369996,99.9,926,422.3,563.7,891
"27",2016-06-07 14:03:01,32.5,0.326666666666667,1.44266666666667,0.294982596330637,99.9,927,422.6,563.8,891
"28",2016-06-07 14:03:02,32.5,0.533333333333333,1.44433333333333,0.295323380291278,99.9,927,422.6,563.8,891
"29",2016-06-07 14:03:03,32.5,0.74,1.446,0.295664164251918,99.9,927,422.5,563.8,891
"30",2016-06-07 14:03:04,32.5,0.916666666666667,1.44733333333333,0.295936791420431,99.9,927,422.5,563.8,873.666666666667
"31",2016-06-07 14:03:05,32.5,1.09333333333333,1.44866666666667,0.296209418588944,99.9,927,422.6,564,856.333333333333
"32",2016-06-07 14:03:06,32.5,1.27,1.45,0.296482045757456,99.9,927,422.6,564,839
"33",2016-06-07 14:03:07,32.5,1.21,1.45,0.296482045757456,99.9,928,422.3,563.8,849.333333333333
"34",2016-06-07 14:03:08,32.5,1.15,1.45,0.296482045757456,99.9,928,422.2,563.7,859.666666666667
"35",2016-06-07 14:03:09,32.5,1.09,1.45,0.296482045757456,99.9,927,422,563.6,870
"36",2016-06-07 14:03:10,32.5,0.933333333333333,1.44933333333333,0.2963457321732,99.9,927,421.9,563.5,873.666666666667
"37",2016-06-07 14:03:11,32.5,0.776666666666667,1.44866666666667,0.296209418588944,99.9,927,421.7,563.4,877.333333333333
"38",2016-06-07 14:03:12,32.5,0.62,1.448,0.296073105004687,99.9,928,421.4,563.4,881
"39",2016-06-07 14:03:13,32.5,0.613333333333333,1.44566666666667,0.29559600745979,99.9,927,421.2,563.2,881
"40",2016-06-07 14:03:14,32.5,0.606666666666667,1.44333333333333,0.295118909914893,99.9,927,421,562.9,881
"41",2016-06-07 14:03:15,32.5,0.6,1.441,0.294641812369996,99.9,928,420.9,562.8,881
"42",2016-06-07 14:03:16,32.5,0.466666666666667,1.43866666666667,0.294164714825099,99.9,927,420.8,563,883.333333333333
"43",2016-06-07 14:03:17,32.5,0.333333333333333,1.43633333333333,0.293687617280202,99.9,927,420.5,562.9,885.666666666667
"44",2016-06-07 14:03:18,32.5,0.2,1.434,0.293210519735305,99.9,927,420.6,563,888
"45",2016-06-07 14:03:19,32.5333333333333,0.263333333333333,1.43266666666667,0.292390001622437,99.9,927,420.8,563,889
"46",2016-06-07 14:03:20,32.5666666666667,0.326666666666667,1.43133333333333,0.291569483509568,99.9,927,421,563,890
"47",2016-06-07 14:03:21,32.6,0.39,1.43,0.2907489653967,99.9,927,421.3,563,891
"48",2016-06-07 14:03:22,32.6,0.4,1.428,0.290342323487054,99.9,927,421.4,562.9,891
"49",2016-06-07 14:03:23,32.6,0.41,1.426,0.289935681577408,99.9,927,421.4,562.7,891
"50",2016-06-07 14:03:24,32.6,0.42,1.424,0.289529039667763,99.9,927,421.4,562.7,891
"51",2016-06-07 14:03:25,32.6,0.723333333333333,1.42233333333333,0.289190171409725,99.9,927,421.5,562.6,891
"52",2016-06-07 14:03:26,32.6,1.02666666666667,1.42066666666667,0.288851303151686,99.9,927,421.7,562.9,891
"53",2016-06-07 14:03:27,32.6,1.33,1.419,0.288512434893648,99.9,927,421.6,562.9,891
"54",2016-06-07 14:03:28,32.6,1.18666666666667,1.41666666666667,0.288038019332395,99.9,927,421.6,562.9,891.666666666667
"55",2016-06-07 14:03:29,32.6,1.04333333333333,1.41433333333333,0.287563603771142,99.9,927,421.7,563.1,892.333333333333
"56",2016-06-07 14:03:30,32.6,0.9,1.412,0.287089188209888,99.9,927,421.6,563.1,893
"57",2016-06-07 14:03:31,32.6,0.696666666666667,1.40733333333333,0.286140357087382,99.9,927,421.7,563.1,892.333333333333
"58",2016-06-07 14:03:32,32.6,0.493333333333333,1.40266666666667,0.285191525964875,99.9,926,421.7,563.1,891.666666666667
