"","time.seq","temp.int","wind.int","vapp.int","rh.int","pres.int","SR01Up","IR01UpCo","IR01DnCo","solar.int"
"1",2016-06-07 12:23:35,29.5,0.286666666666667,1.49,0.36149822082492,100,926,408.5,554.4,884
"2",2016-06-07 12:23:36,29.5,0.29,1.492,0.361983453336094,100,925,408.4,554.4,884
"3",2016-06-07 12:23:37,29.5,0.246666666666667,1.495,0.362711302102856,100,925,408.3,554.4,883
"4",2016-06-07 12:23:38,29.5,0.203333333333333,1.498,0.363439150869618,100,925,408.2,554.4,882
"5",2016-06-07 12:23:39,29.5,0.16,1.501,0.364166999636379,100,924,408.1,554.4,881
"6",2016-06-07 12:23:40,29.5,0.153333333333333,1.50133333333333,0.364247871721575,100,924,408,554.4,881
"7",2016-06-07 12:23:41,29.5,0.146666666666667,1.50166666666667,0.364328743806771,100,924,407.8,554.5,881
"8",2016-06-07 12:23:42,29.5,0.14,1.502,0.364409615891966,100,923,407.8,554.6,881
"9",2016-06-07 12:23:43,29.5,0.146666666666667,1.503,0.364652232147554,100,923,407.8,554.9,881
"10",2016-06-07 12:23:44,29.5,0.153333333333333,1.504,0.364894848403141,100,923,407.7,554.8,881
"11",2016-06-07 12:23:45,29.5,0.16,1.505,0.365137464658728,100,923,407.7,554.9,881
"12",2016-06-07 12:23:46,29.5,0.206666666666667,1.50566666666667,0.365299208829119,100,923,407.7,555,881
"13",2016-06-07 12:23:47,29.5,0.253333333333333,1.50633333333333,0.365460952999511,100,924,407.8,555.1,881
"14",2016-06-07 12:23:48,29.5,0.3,1.507,0.365622697169902,100,924,407.8,555.1,881
"15",2016-06-07 12:23:49,29.5,0.293333333333333,1.507,0.365622697169902,100,924,407.7,554.9,881
"16",2016-06-07 12:23:50,29.5,0.286666666666667,1.507,0.365622697169902,100,924,407.8,554.9,881
"17",2016-06-07 12:23:51,29.5,0.28,1.507,0.365622697169902,100,924,407.7,554.7,881
"18",2016-06-07 12:23:52,29.5,0.403333333333333,1.50466666666667,0.365056592573532,100,924,407.7,554.6,881
"19",2016-06-07 12:23:53,29.5,0.526666666666667,1.50233333333333,0.364490487977162,100,924,407.3,554,881
"20",2016-06-07 12:23:54,29.5,0.65,1.5,0.363924383380792,100,924,407.1,554,881
"21",2016-06-07 12:23:55,29.5,0.586666666666667,1.49633333333333,0.363034790443639,100,925,406.8,553.9,882
"22",2016-06-07 12:23:56,29.5,0.523333333333333,1.49266666666667,0.362145197506486,100,925,406.8,554,883
"23",2016-06-07 12:23:57,29.5,0.46,1.489,0.361255604569333,100,925,406.8,554.2,884
"24",2016-06-07 12:23:58,29.5,0.393333333333333,1.481,0.359314674524635,100,925,406.9,554.3,884
"25",2016-06-07 12:23:59,29.5,0.326666666666667,1.473,0.357373744479938,100,926,406.7,554.3,884
"26",2016-06-07 12:24:00,29.5,0.26,1.465,0.35543281443524,100,926,406.6,554.3,884
"27",2016-06-07 12:24:01,29.5,0.23,1.46,0.354219733157304,100,925,406.5,554.3,884
"28",2016-06-07 12:24:02,29.5,0.2,1.455,0.353006651879368,100,925,406.4,554.3,884
"29",2016-06-07 12:24:03,29.5,0.17,1.45,0.351793570601432,100,925,406.3,554.3,884
"30",2016-06-07 12:24:04,29.5,0.203333333333333,1.45066666666667,0.351955314771824,100,924,406.2,554.2,883
"31",2016-06-07 12:24:05,29.5,0.236666666666667,1.45133333333333,0.352117058942215,100,924,406.2,554.2,882
"32",2016-06-07 12:24:06,29.5,0.27,1.452,0.352278803112607,100,923,406.2,554,881
"33",2016-06-07 12:24:07,29.5,0.2,1.45333333333333,0.35260229145339,100,923,406.1,554,881
"34",2016-06-07 12:24:08,29.5,0.13,1.45466666666667,0.352925779794173,100,923,406.1,554,881
"35",2016-06-07 12:24:09,29.5,0.06,1.456,0.353249268134955,100,922,406.1,553.9,881
"36",2016-06-07 12:24:10,29.5,0.163333333333333,1.45533333333333,0.353087523964564,100,922,406.2,553.9,880.333333333333
"37",2016-06-07 12:24:11,29.5,0.266666666666667,1.45466666666667,0.352925779794173,100,922,406.1,553.9,879.666666666667
"38",2016-06-07 12:24:12,29.5,0.37,1.454,0.352764035623781,100,922,406.2,554,879
"39",2016-06-07 12:24:13,29.5,0.283333333333333,1.45333333333333,0.35260229145339,100,922,406.2,554,879.666666666667
"40",2016-06-07 12:24:14,29.5,0.196666666666667,1.45266666666667,0.352440547282998,100,922,406.2,553.9,880.333333333333
"41",2016-06-07 12:24:15,29.5,0.11,1.452,0.352278803112607,100,922,406,553.6,881
"42",2016-06-07 12:24:16,29.5,0.16,1.45166666666667,0.352197931027411,100,921,406.1,553.8,879.666666666667
"43",2016-06-07 12:24:17,29.5,0.21,1.45133333333333,0.352117058942215,100,921,406.3,554,878.333333333333
"44",2016-06-07 12:24:18,29.5,0.26,1.451,0.35203618685702,100,920,406.5,554.2,877
"45",2016-06-07 12:24:19,29.5,0.23,1.45166666666667,0.352197931027411,100,919,406.8,554.5,876.666666666667
"46",2016-06-07 12:24:20,29.5,0.2,1.45233333333333,0.352359675197802,100,918,406.8,554.6,876.333333333333
"47",2016-06-07 12:24:21,29.5,0.17,1.453,0.352521419368194,100,918,407,554.6,876
"48",2016-06-07 12:24:22,29.5333333333333,0.193333333333333,1.454,0.352087390272465,100,918,407.3,554.9,876.333333333333
"49",2016-06-07 12:24:23,29.5666666666667,0.216666666666667,1.455,0.351653361176736,100,919,407.3,554.8,876.666666666667
"50",2016-06-07 12:24:24,29.6,0.24,1.456,0.351219332081007,100,919,407.7,555.2,877
"51",2016-06-07 12:24:25,29.6,0.19,1.45733333333333,0.351540961505989,100,919,407.8,555.2,877
"52",2016-06-07 12:24:26,29.6,0.14,1.45866666666667,0.351862590930972,100,919,407.8,555.3,877
"53",2016-06-07 12:24:27,29.6,0.09,1.46,0.352184220355955,100,920,407.8,555.4,877
"54",2016-06-07 12:24:28,29.6,0.0966666666666667,1.46033333333333,0.3522646277122,100,920,407.6,555.2,877
"55",2016-06-07 12:24:29,29.6,0.103333333333333,1.46066666666667,0.352345035068446,100,920,407.8,555.4,877
"56",2016-06-07 12:24:30,29.6,0.11,1.461,0.352425442424692,100,921,407.8,555.3,877
"57",2016-06-07 12:24:31,29.6,0.143333333333333,1.46,0.352184220355955,100,921,407.8,555.4,878.333333333333
"58",2016-06-07 12:24:32,29.6,0.176666666666667,1.459,0.351942998287218,100,921,407.9,555.6,879.666666666667
"59",2016-06-07 12:24:33,29.6,0.21,1.458,0.351701776218481,100,922,407.9,555.8,881
"60",2016-06-07 12:24:34,29.6,0.173333333333333,1.46066666666667,0.352345035068446,100,922,407.9,555.8,881
"61",2016-06-07 12:24:35,29.6,0.136666666666667,1.46333333333333,0.352988293918411,100,923,408,555.8,881
"62",2016-06-07 12:24:36,29.6,0.1,1.466,0.353631552768376,100,923,407.8,555.2,881
"63",2016-06-07 12:24:37,29.6,0.133333333333333,1.46966666666667,0.354516033687078,100,924,407.6,554.9,882
"64",2016-06-07 12:24:38,29.6,0.166666666666667,1.47333333333333,0.355400514605781,100,924,407.6,554.9,883
"65",2016-06-07 12:24:39,29.6,0.2,1.477,0.356284995524483,100,925,407.4,554.9,884
"66",2016-06-07 12:24:40,29.6,0.283333333333333,1.48,0.357008661730694,100,926,407.4,554.7,884
"67",2016-06-07 12:24:41,29.6,0.366666666666667,1.483,0.357732327936905,100,925,407.3,554.7,884
"68",2016-06-07 12:24:42,29.6,0.45,1.486,0.358455994143115,100,925,407.3,554.7,884
"69",2016-06-07 12:24:43,29.6,0.383333333333333,1.489,0.359179660349326,100,925,407.3,554.7,884
"70",2016-06-07 12:24:44,29.6,0.316666666666667,1.492,0.359903326555537,100,926,407.2,554.7,884
"71",2016-06-07 12:24:45,29.6,0.25,1.495,0.360626992761748,100,926,407.4,554.9,884
"72",2016-06-07 12:24:46,29.6,0.27,1.497,0.361109436899222,100,926,407.4,555,884
"73",2016-06-07 12:24:47,29.6,0.29,1.499,0.361591881036696,100,926,407.5,555,884
"74",2016-06-07 12:24:48,29.6,0.31,1.501,0.36207432517417,100,927,407.6,555.1,884
"75",2016-06-07 12:24:49,29.6,0.283333333333333,1.502,0.362315547242907,100,927,407.6,555.2,884
"76",2016-06-07 12:24:50,29.6,0.256666666666667,1.503,0.362556769311644,100,927,407.7,555.4,884
"77",2016-06-07 12:24:51,29.6,0.23,1.504,0.362797991380381,100,927,407.7,555.5,884
"78",2016-06-07 12:24:52,29.6,0.236666666666667,1.506,0.363280435517854,100,926,407.9,555.7,884
"79",2016-06-07 12:24:53,29.6,0.243333333333333,1.508,0.363762879655328,100,927,408,555.7,884
"80",2016-06-07 12:24:54,29.6,0.25,1.51,0.364245323792802,100,927,408.3,555.8,884
"81",2016-06-07 12:24:55,29.6,0.303333333333333,1.511,0.364486545861539,100,927,408.6,556,884
"82",2016-06-07 12:24:56,29.6,0.356666666666667,1.512,0.364727767930276,100,928,408.6,556,884
"83",2016-06-07 12:24:57,29.6,0.41,1.513,0.364968989999013,100,928,408.4,555.9,884
"84",2016-06-07 12:24:58,29.6,0.433333333333333,1.515,0.365451434136487,100,928,408.5,555.9,884
"85",2016-06-07 12:24:59,29.6,0.456666666666667,1.517,0.365933878273961,100,928,408.4,555.8,884
"86",2016-06-07 12:25:00,29.6,0.48,1.519,0.366416322411435,100,928,408.2,555.5,884
"87",2016-06-07 12:25:01,29.6,0.43,1.52066666666667,0.366818359192663,100,928,408.3,555.5,884
"88",2016-06-07 12:25:02,29.6,0.38,1.52233333333333,0.367220395973891,100,927,408.2,555.3,884
"89",2016-06-07 12:25:03,29.6,0.33,1.524,0.36762243275512,100,927,408.3,555.2,884
"90",2016-06-07 12:25:04,29.6333333333333,0.266666666666667,1.521,0.366199263834451,100,927,408.1,555.2,884
"91",2016-06-07 12:25:05,29.6666666666667,0.203333333333333,1.518,0.364776094913781,100,927,408.1,555.1,884
"92",2016-06-07 12:25:06,29.7,0.14,1.515,0.363352925993112,100,928,408.1,555.1,884
"93",2016-06-07 12:25:07,29.7,0.183333333333333,1.51366666666667,0.363033143439983,100,928,408,555.1,884.666666666667
"94",2016-06-07 12:25:08,29.7,0.226666666666667,1.51233333333333,0.362713360886854,100,928,407.9,555.2,885.333333333333
"95",2016-06-07 12:25:09,29.7,0.27,1.511,0.362393578333724,100,928,408.2,555.4,886
"96",2016-06-07 12:25:10,29.7,0.37,1.51066666666667,0.362313632695442,100,928,408.4,555.6,886.666666666667
"97",2016-06-07 12:25:11,29.7,0.47,1.51033333333333,0.36223368705716,100,928,408.6,555.6,887.333333333333
"98",2016-06-07 12:25:12,29.7,0.57,1.51,0.362153741418877,100,928,408.6,555.4,888
"99",2016-06-07 12:25:13,29.7,0.573333333333333,1.509,0.36191390450403,100,928,408.6,555.3,887.333333333333
"100",2016-06-07 12:25:14,29.7,0.576666666666667,1.508,0.361674067589184,100,928,408.6,555.2,886.666666666667
"101",2016-06-07 12:25:15,29.7,0.58,1.507,0.361434230674337,100,928,408.6,555.2,886
"102",2016-06-07 12:25:16,29.7,0.513333333333333,1.50533333333333,0.361034502482925,100,927,408.6,555.2,886
"103",2016-06-07 12:25:17,29.7,0.446666666666667,1.50366666666667,0.360634774291513,100,927,408.4,555.2,886
"104",2016-06-07 12:25:18,29.7,0.38,1.502,0.360235046100102,100,928,408.6,555.2,886
"105",2016-06-07 12:25:19,29.7,0.42,1.50133333333333,0.360075154823537,100,928,408.6,555.2,885.333333333333
"106",2016-06-07 12:25:20,29.7,0.46,1.50066666666667,0.359915263546973,100,928,408.8,555.4,884.666666666667
"107",2016-06-07 12:25:21,29.7,0.5,1.5,0.359755372270408,100,928,409,555.4,884
"108",2016-06-07 12:25:22,29.7,0.493333333333333,1.50133333333333,0.360075154823537,100,929,409.1,555.4,884
"109",2016-06-07 12:25:23,29.7,0.486666666666667,1.50266666666667,0.360394937376667,100,929,409.1,555.2,884
"110",2016-06-07 12:25:24,29.7,0.48,1.504,0.360714719929796,100,928,409.1,555.2,884
"111",2016-06-07 12:25:25,29.7,0.513333333333333,1.503,0.360474883014949,100,928,409.2,555.2,884
"112",2016-06-07 12:25:26,29.7,0.546666666666667,1.502,0.360235046100102,100,928,409.3,555.1,884
"113",2016-06-07 12:25:27,29.7,0.58,1.501,0.359995209185255,100,928,409.3,555,884
"114",2016-06-07 12:25:28,29.7,0.576666666666667,1.501,0.359995209185255,100,928,409.3,555.1,884.666666666667
"115",2016-06-07 12:25:29,29.7,0.573333333333333,1.501,0.359995209185255,100,928,409.4,555.1,885.333333333333
"116",2016-06-07 12:25:30,29.7,0.57,1.501,0.359995209185255,100,928,409.1,555,886
"117",2016-06-07 12:25:31,29.7,0.49,1.49866666666667,0.359435589717279,100,928,408.9,554.9,886
"118",2016-06-07 12:25:32,29.7,0.41,1.49633333333333,0.358875970249303,100,928,408.7,554.9,886
"119",2016-06-07 12:25:33,29.7,0.33,1.494,0.358316350781326,100,928,408.6,554.9,886
"120",2016-06-07 12:25:34,29.7,0.27,1.49433333333333,0.358396296419609,100,928,408.6,555,885.333333333333
