"","time.seq","temp.int","wind.int","vapp.int","rh.int","pres.int","SR01Up","IR01UpCo","IR01DnCo","solar.int"
"1",2016-06-07 13:49:05,32.2,0.78,1.414,0.294059577165739,99.9,927,419,558.5,893
"2",2016-06-07 13:49:06,32.2,0.93,1.415,0.294267540091599,99.9,927,418.9,558.5,893
"3",2016-06-07 13:49:07,32.2,0.883333333333333,1.41833333333333,0.294960749844465,99.9,927,419.1,558.7,893.333333333333
"4",2016-06-07 13:49:08,32.2,0.836666666666667,1.42166666666667,0.295653959597331,99.9,927,419.1,558.7,893.666666666667
"5",2016-06-07 13:49:09,32.2,0.79,1.425,0.296347169350197,99.9,927,419,558.9,894
"6",2016-06-07 13:49:10,32.2,0.726666666666667,1.427,0.296763095201917,99.9,928,418.7,558.8,894
"7",2016-06-07 13:49:11,32.2,0.663333333333333,1.429,0.297179021053636,99.9,928,418.6,558.7,894
"8",2016-06-07 13:49:12,32.2,0.6,1.431,0.297594946905356,99.9,928,418.3,558.4,894
"9",2016-06-07 13:49:13,32.2,0.526666666666667,1.428,0.296971058127777,99.9,928,418.1,558.1,894
"10",2016-06-07 13:49:14,32.2,0.453333333333333,1.425,0.296347169350197,99.9,928,417.7,557.5,894
"11",2016-06-07 13:49:15,32.2,0.38,1.422,0.295723280572618,99.9,928,417.7,557.5,894
"12",2016-06-07 13:49:16,32.2,0.333333333333333,1.42133333333333,0.295584638622045,99.9,928,417.8,557.7,893.666666666667
"13",2016-06-07 13:49:17,32.2,0.286666666666667,1.42066666666667,0.295445996671471,99.9,928,417.8,557.8,893.333333333333
"14",2016-06-07 13:49:18,32.2,0.24,1.42,0.295307354720898,99.9,927,418,558,893
"15",2016-06-07 13:49:19,32.2,0.293333333333333,1.41833333333333,0.294960749844465,99.9,927,418.2,558.1,893
"16",2016-06-07 13:49:20,32.2,0.346666666666667,1.41666666666667,0.294614144968032,99.9,927,418.2,558,893
"17",2016-06-07 13:49:21,32.2,0.4,1.415,0.294267540091599,99.9,927,417.9,557.8,893
"18",2016-06-07 13:49:22,32.2,0.343333333333333,1.417,0.294683465943319,99.9,927,417.6,557.5,893
"19",2016-06-07 13:49:23,32.2,0.286666666666667,1.419,0.295099391795038,99.9,927,417.8,557.5,893
"20",2016-06-07 13:49:24,32.2,0.23,1.421,0.295515317646758,99.9,927,417.8,557.4,893
"21",2016-06-07 13:49:25,32.2,0.226666666666667,1.42466666666667,0.296277848374911,99.9,927,417.9,557.4,892.333333333333
"22",2016-06-07 13:49:26,32.2,0.223333333333333,1.42833333333333,0.297040379103063,99.9,927,418.3,557.5,891.666666666667
"23",2016-06-07 13:49:27,32.2,0.22,1.432,0.297802909831216,99.9,927,418.5,557.5,891
"24",2016-06-07 13:49:28,32.2,0.3,1.43366666666667,0.298149514707649,99.9,927,418.4,557.4,891
"25",2016-06-07 13:49:29,32.2,0.38,1.43533333333333,0.298496119584082,99.9,927,418.4,557.6,891
"26",2016-06-07 13:49:30,32.2,0.46,1.437,0.298842724460515,99.9,927,418.3,557.8,891
"27",2016-06-07 13:49:31,32.2,0.383333333333333,1.43833333333333,0.299120008361661,99.9,927,418.2,557.7,891
"28",2016-06-07 13:49:32,32.2,0.306666666666667,1.43966666666667,0.299397292262807,99.9,927,418.4,557.8,891
"29",2016-06-07 13:49:33,32.2,0.23,1.441,0.299674576163954,99.9,927,418.2,557.4,891
"30",2016-06-07 13:49:34,32.2,0.37,1.44033333333333,0.299535934213381,99.9,927,418.2,557.3,891
"31",2016-06-07 13:49:35,32.2,0.51,1.43966666666667,0.299397292262807,99.9,927,418.3,557.4,891
