"","time.seq","temp.int","wind.int","vapp.int","rh.int","pres.int","SR01Up","IR01UpCo","IR01DnCo","solar.int"
"1",2016-06-07 12:58:20,30.3,0.443333333333333,1.56766666666667,0.363247323670742,100,931,411.8,547.1,891.666666666667
"2",2016-06-07 12:58:21,30.3,0.54,1.569,0.363556273127404,100,931,411.8,547.3,891
"3",2016-06-07 12:58:22,30.3,0.4,1.57166666666667,0.364174172040729,100,931,411.8,547.5,892
"4",2016-06-07 12:58:23,30.3,0.26,1.57433333333333,0.364792070954054,100,932,411.9,547.7,893
"5",2016-06-07 12:58:24,30.3,0.12,1.577,0.365409969867378,100,933,412,547.8,894
"6",2016-06-07 12:58:25,30.3,0.22,1.58,0.366105106144869,100,934,412,547.9,895.333333333333
"7",2016-06-07 12:58:26,30.3,0.32,1.583,0.366800242422359,100,936,412,547.9,896.666666666667
"8",2016-06-07 12:58:27,30.3,0.42,1.586,0.367495378699849,100,936,411.9,547.9,898
"9",2016-06-07 12:58:28,30.3,0.636666666666667,1.59,0.368422227069836,100,936,412,548,896.666666666667
"10",2016-06-07 12:58:29,30.3,0.853333333333333,1.594,0.369349075439823,100,936,412,548.1,895.333333333333
"11",2016-06-07 12:58:30,30.3,1.07,1.598,0.37027592380981,100,934,412.1,548.1,894
"12",2016-06-07 12:58:31,30.3,0.973333333333333,1.60233333333333,0.371280009543963,100,933,412.2,548.2,892
"13",2016-06-07 12:58:32,30.3,0.876666666666667,1.60666666666667,0.372284095278115,100,930,412.3,548.2,890
"14",2016-06-07 12:58:33,30.3,0.78,1.611,0.373288181012268,100,928,412.3,548.2,888
"15",2016-06-07 12:58:34,30.3333333333333,0.743333333333333,1.613,0.373038126429967,100,926,412.5,548.1,886.666666666667
"16",2016-06-07 12:58:35,30.3666666666667,0.706666666666667,1.615,0.372788071847666,100,924,412.6,547.9,885.333333333333
"17",2016-06-07 12:58:36,30.4,0.67,1.617,0.372538017265366,100,922,412.4,547.3,884
"18",2016-06-07 12:58:37,30.4,0.733333333333333,1.619,0.372998794033783,100,920,412,546.7,883
"19",2016-06-07 12:58:38,30.4,0.796666666666667,1.621,0.3734595708022,100,919,412,546.5,882
"20",2016-06-07 12:58:39,30.4,0.86,1.623,0.373920347570618,100,918,412,546.5,881
"21",2016-06-07 12:58:40,30.4,0.88,1.61966666666667,0.373152386289922,100,918,412,546.6,881
"22",2016-06-07 12:58:41,30.4,0.9,1.61633333333333,0.372384425009227,100,918,412.1,546.6,881
"23",2016-06-07 12:58:42,30.4,0.92,1.613,0.371616463728531,100,918,411.9,546.4,881
"24",2016-06-07 12:58:43,30.4,0.88,1.61133333333333,0.371232483088184,100,918,411.8,546.3,881
"25",2016-06-07 12:58:44,30.4,0.84,1.60966666666667,0.370848502447836,100,918,411.8,546.3,881
"26",2016-06-07 12:58:45,30.4,0.8,1.608,0.370464521807488,100,919,411.8,546.2,881
"27",2016-06-07 12:58:46,30.4,0.83,1.607,0.370234133423279,100,920,412,546,882
"28",2016-06-07 12:58:47,30.4,0.86,1.606,0.370003745039071,100,921,412.2,546.2,883
"29",2016-06-07 12:58:48,30.4,0.89,1.605,0.369773356654862,100,922,412.3,546.2,884
"30",2016-06-07 12:58:49,30.4,0.863333333333333,1.60666666666667,0.37015733729521,100,924,412.4,546.2,885.666666666667
"31",2016-06-07 12:58:50,30.4,0.836666666666667,1.60833333333333,0.370541317935558,100,925,412.6,546.2,887.333333333333
"32",2016-06-07 12:58:51,30.4,0.81,1.61,0.370925298575905,100,926,412.7,546.2,889
"33",2016-06-07 12:58:52,30.4,0.81,1.611,0.371155686960114,100,928,412.8,546.2,890.666666666667
"34",2016-06-07 12:58:53,30.4,0.81,1.612,0.371386075344323,100,930,413,546.3,892.333333333333
"35",2016-06-07 12:58:54,30.4,0.81,1.613,0.371616463728531,100,931,413.1,546.4,894
"36",2016-06-07 12:58:55,30.4,0.85,1.61566666666667,0.372230832753088,100,932,413.2,546.5,894.666666666667
"37",2016-06-07 12:58:56,30.4,0.89,1.61833333333333,0.372845201777644,100,932,413.2,546.6,895.333333333333
"38",2016-06-07 12:58:57,30.4,0.93,1.621,0.3734595708022,100,933,413.2,546.6,896
"39",2016-06-07 12:58:58,30.4,0.943333333333333,1.61966666666667,0.373152386289922,100,934,413.3,546.7,896.666666666667
"40",2016-06-07 12:58:59,30.4,0.956666666666667,1.61833333333333,0.372845201777644,100,935,413.3,546.6,897.333333333333
"41",2016-06-07 12:59:00,30.4,0.97,1.617,0.372538017265366,100,935,413.3,546.6,898
"42",2016-06-07 12:59:01,30.4,0.973333333333333,1.617,0.372538017265366,100,935,413.3,546.5,898
"43",2016-06-07 12:59:02,30.4,0.976666666666667,1.617,0.372538017265366,100,934,413.1,546.4,898
"44",2016-06-07 12:59:03,30.4,0.98,1.617,0.372538017265366,100,934,413.1,546.4,898
"45",2016-06-07 12:59:04,30.4,1.01666666666667,1.617,0.372538017265366,100,933,413.2,546.3,896.666666666667
"46",2016-06-07 12:59:05,30.4,1.05333333333333,1.617,0.372538017265366,100,932,413.1,546.1,895.333333333333
"47",2016-06-07 12:59:06,30.4,1.09,1.617,0.372538017265366,100,931,413,545.9,894
"48",2016-06-07 12:59:07,30.4,0.953333333333333,1.61533333333333,0.372154036625018,100,931,412.7,545.7,894
"49",2016-06-07 12:59:08,30.4,0.816666666666667,1.61366666666667,0.37177005598467,100,930,412.7,545.7,894
"50",2016-06-07 12:59:09,30.4,0.68,1.612,0.371386075344323,100,931,412.5,545.5,894
"51",2016-06-07 12:59:10,30.4,0.71,1.61066666666667,0.371078890832044,100,932,412.5,545.3,895.333333333333
"52",2016-06-07 12:59:11,30.4,0.74,1.60933333333333,0.370771706319766,100,932,412.4,545.2,896.666666666667
"53",2016-06-07 12:59:12,30.4,0.77,1.608,0.370464521807488,100,933,412.1,545.2,898
"54",2016-06-07 12:59:13,30.4,0.673333333333333,1.608,0.370464521807488,100,934,412,545.2,898
"55",2016-06-07 12:59:14,30.4,0.576666666666667,1.608,0.370464521807488,100,934,411.8,545.3,898
"56",2016-06-07 12:59:15,30.4,0.48,1.608,0.370464521807488,100,934,411.7,545.3,898
"57",2016-06-07 12:59:16,30.4,0.55,1.608,0.370464521807488,100,934,411.6,545.3,896.666666666667
"58",2016-06-07 12:59:17,30.4,0.62,1.608,0.370464521807488,100,932,411.7,545.4,895.333333333333
"59",2016-06-07 12:59:18,30.4,0.69,1.608,0.370464521807488,100,930,411.7,545.4,894
"60",2016-06-07 12:59:19,30.4,0.66,1.609,0.370694910191697,100,929,411.8,545.5,892
"61",2016-06-07 12:59:20,30.4,0.63,1.61,0.370925298575905,100,926,411.9,545.7,890
"62",2016-06-07 12:59:21,30.4,0.6,1.611,0.371155686960114,100,925,411.9,545.6,888
