"","time.seq","temp.int","wind.int","vapp.int","rh.int","pres.int","SR01Up","IR01UpCo","IR01DnCo","solar.int"
"1",2016-06-07 14:11:05,33,0.763333333333333,1.44833333333333,0.287922440932718,99.9,918,424,563.4,881
"2",2016-06-07 14:11:06,33,0.79,1.451,0.28845256280325,99.9,918,424,563.3,881
"3",2016-06-07 14:11:07,33,0.833333333333333,1.45033333333333,0.288320032335617,99.9,918,423.6,563.2,881.333333333333
"4",2016-06-07 14:11:08,33,0.876666666666667,1.44966666666667,0.288187501867984,99.9,919,423.4,563.3,881.666666666667
"5",2016-06-07 14:11:09,33,0.92,1.449,0.288054971400351,99.9,919,423.3,563.2,882
"6",2016-06-07 14:11:10,33,0.78,1.449,0.288054971400351,99.9,919,423,563,882.666666666667
"7",2016-06-07 14:11:11,33,0.64,1.449,0.288054971400351,99.9,920,423.1,563.1,883.333333333333
"8",2016-06-07 14:11:12,33,0.5,1.449,0.288054971400351,99.9,920,422.9,563,884
"9",2016-06-07 14:11:13,33,0.526666666666667,1.44633333333333,0.287524849529819,99.9,920,423.1,563.1,884
"10",2016-06-07 14:11:14,33,0.553333333333333,1.44366666666667,0.286994727659287,99.9,920,423.3,563.2,884
"11",2016-06-07 14:11:15,33,0.58,1.441,0.286464605788755,99.9,920,423.2,563,884
"12",2016-06-07 14:11:16,33,0.543333333333333,1.44033333333333,0.286332075321122,99.9,920,423.2,562.8,884
"13",2016-06-07 14:11:17,33,0.506666666666667,1.43966666666667,0.286199544853489,99.9,920,423.3,562.9,884
"14",2016-06-07 14:11:18,33,0.47,1.439,0.286067014385856,99.9,920,423.3,562.7,884
"15",2016-06-07 14:11:19,33,0.576666666666667,1.438,0.285868218684407,99.9,920,423.4,562.9,884
"16",2016-06-07 14:11:20,33,0.683333333333333,1.437,0.285669422982957,99.9,920,423.2,562.6,884
"17",2016-06-07 14:11:21,33,0.79,1.436,0.285470627281508,99.9,920,423.1,562.8,884
"18",2016-06-07 14:11:22,33,0.65,1.43833333333333,0.285934483918223,99.9,920,423,563,884
"19",2016-06-07 14:11:23,33,0.51,1.44066666666667,0.286398340554939,99.9,920,422.9,562.8,884
"20",2016-06-07 14:11:24,33,0.37,1.443,0.286862197191654,99.9,920,422.9,562.9,884
"21",2016-06-07 14:11:25,33,0.443333333333333,1.443,0.286862197191654,99.9,920,422.9,562.7,884
"22",2016-06-07 14:11:26,33,0.516666666666667,1.443,0.286862197191654,99.9,920,422.8,562.7,884
"23",2016-06-07 14:11:27,33,0.59,1.443,0.286862197191654,99.9,920,423.1,562.8,884
"24",2016-06-07 14:11:28,33,0.52,1.44066666666667,0.286398340554939,99.9,920,423.2,562.8,884
"25",2016-06-07 14:11:29,33,0.45,1.43833333333333,0.285934483918223,99.9,920,423,562.7,884
"26",2016-06-07 14:11:30,33,0.38,1.436,0.285470627281508,99.9,920,423,562.9,884
"27",2016-06-07 14:11:31,33,0.32,1.43566666666667,0.285404362047691,99.9,920,422.8,562.6,884
"28",2016-06-07 14:11:32,33,0.26,1.43533333333333,0.285338096813875,99.9,920,422.9,562.8,884
"29",2016-06-07 14:11:33,33,0.2,1.435,0.285271831580058,99.9,920,422.9,562.8,884
"30",2016-06-07 14:11:34,33,0.206666666666667,1.43733333333333,0.285735688216774,99.9,919,422.8,562.8,883.333333333333
"31",2016-06-07 14:11:35,33,0.213333333333333,1.43966666666667,0.286199544853489,99.9,919,422.8,562.8,882.666666666667
"32",2016-06-07 14:11:36,33,0.22,1.442,0.286663401490205,99.9,919,422.8,562.9,882
"33",2016-06-07 14:11:37,33,0.17,1.44533333333333,0.28732605382837,99.9,919,422.9,563,882
"34",2016-06-07 14:11:38,33,0.12,1.44866666666667,0.287988706166535,99.9,919,422.9,563.1,882
"35",2016-06-07 14:11:39,33,0.07,1.452,0.2886513585047,99.9,919,422.7,563,882
"36",2016-06-07 14:11:40,33,0.133333333333333,1.45766666666667,0.289777867479581,99.9,919,422.9,563.4,882
"37",2016-06-07 14:11:41,33,0.196666666666667,1.46333333333333,0.290904376454461,99.9,919,423,563.7,882
"38",2016-06-07 14:11:42,33,0.26,1.469,0.292030885429342,99.9,919,423.2,563.8,882
"39",2016-06-07 14:11:43,33,0.303333333333333,1.47433333333333,0.293091129170406,99.9,919,423.5,564,882
"40",2016-06-07 14:11:44,33,0.346666666666667,1.47966666666667,0.29415137291147,99.9,919,423.7,564.1,882
"41",2016-06-07 14:11:45,33,0.39,1.485,0.295211616652534,99.9,919,423.9,564.3,882
"42",2016-06-07 14:11:46,33,0.363333333333333,1.48766666666667,0.295741738523066,99.9,919,424.1,564.5,882
"43",2016-06-07 14:11:47,33,0.336666666666667,1.49033333333333,0.296271860393598,99.9,919,424.3,564.7,882
"44",2016-06-07 14:11:48,33,0.31,1.493,0.29680198226413,99.9,919,424.6,564.7,882
"45",2016-06-07 14:11:49,33,0.4,1.49433333333333,0.297067043199396,99.9,919,425,564.9,881.666666666667
"46",2016-06-07 14:11:50,33,0.49,1.49566666666667,0.297332104134662,99.9,919,425.2,564.8,881.333333333333
"47",2016-06-07 14:11:51,33,0.58,1.497,0.297597165069928,99.9,919,425,564.9,881
"48",2016-06-07 14:11:52,33,0.496666666666667,1.49833333333333,0.297862226005194,99.9,919,424.9,564.8,881.333333333333
"49",2016-06-07 14:11:53,33,0.413333333333333,1.49966666666667,0.29812728694046,99.9,919,424.8,564.6,881.666666666667
"50",2016-06-07 14:11:54,33,0.33,1.501,0.298392347875726,99.9,919,424.7,564.7,882
"51",2016-06-07 14:11:55,33,0.363333333333333,1.50833333333333,0.29985018301969,99.9,919,424.5,564.6,882
"52",2016-06-07 14:11:56,33,0.396666666666667,1.51566666666667,0.301308018163653,99.9,919,424.2,564.5,882
"53",2016-06-07 14:11:57,33,0.43,1.523,0.302765853307616,99.9,919,424.2,564.6,882
"54",2016-06-07 14:11:58,33,0.31,1.517,0.301573079098919,99.9,919,424.2,564.6,881.666666666667
"55",2016-06-07 14:11:59,33,0.19,1.511,0.300380304890222,99.9,918,424.1,564.8,881.333333333333
"56",2016-06-07 14:12:00,33,0.07,1.505,0.299187530681524,99.9,918,424,564.9,881
"57",2016-06-07 14:12:01,33,0.0733333333333333,1.497,0.297597165069928,99.9,918,424.1,565.1,881
"58",2016-06-07 14:12:02,33,0.0766666666666667,1.489,0.296006799458332,99.9,918,424.1,565.1,881
"59",2016-06-07 14:12:03,33,0.08,1.481,0.294416433846736,99.9,918,424.3,565.4,881
"60",2016-06-07 14:12:04,33,0.263333333333333,1.476,0.293422455339488,99.9,918,424.4,565.6,881
"61",2016-06-07 14:12:05,33,0.446666666666667,1.471,0.292428476832241,99.9,918,424.4,565.7,881
"62",2016-06-07 14:12:06,33,0.63,1.466,0.291434498324993,99.9,918,424.6,565.9,881
"63",2016-06-07 14:12:07,33,0.61,1.47033333333333,0.292295946364608,99.9,918,424.5,565.9,881
"64",2016-06-07 14:12:08,33,0.59,1.47466666666667,0.293157394404222,99.9,918,424.6,566.1,881
"65",2016-06-07 14:12:09,33,0.57,1.479,0.294018842443837,99.9,919,424.7,566.1,881
"66",2016-06-07 14:12:10,33,0.623333333333333,1.48,0.294217638145287,99.9,919,424.7,566.1,881
"67",2016-06-07 14:12:11,33,0.676666666666667,1.481,0.294416433846736,99.9,919,424.8,566.2,881
"68",2016-06-07 14:12:12,33,0.73,1.482,0.294615229548186,99.9,919,424.9,566.2,881
"69",2016-06-07 14:12:13,33,0.736666666666667,1.48533333333333,0.295277881886351,99.9,919,424.8,566,881
"70",2016-06-07 14:12:14,33,0.743333333333333,1.48866666666667,0.295940534224516,99.9,919,424.9,566.2,881
"71",2016-06-07 14:12:15,33,0.75,1.492,0.296603186562681,99.9,919,425,566.2,881
"72",2016-06-07 14:12:16,33,0.656666666666667,1.49666666666667,0.297530899836112,99.9,919,425,566.1,881.333333333333
"73",2016-06-07 14:12:17,33,0.563333333333333,1.50133333333333,0.298458613109543,99.9,919,424.9,566.1,881.666666666667
"74",2016-06-07 14:12:18,33,0.47,1.506,0.299386326382974,99.9,919,424.9,566.1,882
"75",2016-06-07 14:12:19,33,0.393333333333333,1.506,0.299386326382974,99.9,919,424.9,566,881.666666666667
"76",2016-06-07 14:12:20,33,0.316666666666667,1.506,0.299386326382974,99.9,919,424.5,565.7,881.333333333333
"77",2016-06-07 14:12:21,33,0.24,1.506,0.299386326382974,99.9,919,424.5,565.7,881
"78",2016-06-07 14:12:22,33,0.243333333333333,1.50333333333333,0.298856204512442,99.9,919,424.2,565.6,881
"79",2016-06-07 14:12:23,33,0.246666666666667,1.50066666666667,0.29832608264191,99.9,919,424.2,565.8,881
"80",2016-06-07 14:12:24,33,0.25,1.498,0.297795960771378,99.9,919,424,565.8,881
"81",2016-06-07 14:12:25,33,0.296666666666667,1.496,0.297398369368479,99.9,919,424.1,565.9,881
"82",2016-06-07 14:12:26,33,0.343333333333333,1.494,0.29700077796558,99.9,919,424.1,566.1,881
"83",2016-06-07 14:12:27,33,0.39,1.492,0.296603186562681,99.9,918,424.3,566.3,881
"84",2016-06-07 14:12:28,33,0.623333333333333,1.488,0.295808003756883,99.9,918,424.1,566.2,881.333333333333
"85",2016-06-07 14:12:29,33,0.856666666666667,1.484,0.295012820951085,99.9,919,424.5,566.5,881.666666666667
"86",2016-06-07 14:12:30,33,1.09,1.48,0.294217638145287,99.9,919,424.4,566.4,882
"87",2016-06-07 14:12:31,33,1.03666666666667,1.47533333333333,0.293289924871855,99.9,919,424.8,566.6,882
"88",2016-06-07 14:12:32,33,0.983333333333333,1.47066666666667,0.292362211598424,99.9,919,424.9,566.8,882
"89",2016-06-07 14:12:33,33,0.93,1.466,0.291434498324993,99.9,919,424.9,566.7,882
"90",2016-06-07 14:12:34,33,1.02333333333333,1.458,0.289844132713397,99.9,919,424.9,566.7,882.666666666667
"91",2016-06-07 14:12:35,33,1.11666666666667,1.45,0.288253767101801,99.9,918,425,566.7,883.333333333333
"92",2016-06-07 14:12:36,33,1.21,1.442,0.286663401490205,99.9,919,425.2,566.6,884
"93",2016-06-07 14:12:37,33,1.00666666666667,1.43033333333333,0.284344118306627,99.9,919,425.4,566.6,884
"94",2016-06-07 14:12:38,33,0.803333333333333,1.41866666666667,0.282024835123049,99.9,919,425.6,566.6,884
"95",2016-06-07 14:12:39,33,0.6,1.407,0.279705551939472,99.9,919,425.5,566.3,884
"96",2016-06-07 14:12:40,33,0.51,1.401,0.278512777730775,99.9,919,425.3,566,883.333333333333
"97",2016-06-07 14:12:41,33,0.42,1.395,0.277320003522078,99.9,919,425.3,565.9,882.666666666667
"98",2016-06-07 14:12:42,33,0.33,1.389,0.27612722931338,99.9,918,425.2,565.5,882
"99",2016-06-07 14:12:43,33.0333333333333,0.353333333333333,1.39466666666667,0.276731897394671,99.9,919,425.4,565.6,881.666666666667
"100",2016-06-07 14:12:44,33.0666666666667,0.376666666666667,1.40033333333333,0.277336565475961,99.9,918,425.3,565.6,881.333333333333
"101",2016-06-07 14:12:45,33.1,0.4,1.406,0.277941233557251,99.9,918,425.3,565.8,881
"102",2016-06-07 14:12:46,33.1,0.34,1.40933333333333,0.278600174367012,99.9,918,425.3,565.9,881
"103",2016-06-07 14:12:47,33.1,0.28,1.41266666666667,0.279259115176773,99.9,918,425.2,566,881
"104",2016-06-07 14:12:48,33.1,0.22,1.416,0.279918055986534,99.9,918,425.1,566,881
"105",2016-06-07 14:12:49,33.1,0.24,1.41666666666667,0.280049844148487,99.9,918,425.1,566,881
"106",2016-06-07 14:12:50,33.1,0.26,1.41733333333333,0.280181632310439,99.9,918,425.2,566.1,881
"107",2016-06-07 14:12:51,33.1,0.28,1.418,0.280313420472391,99.9,918,425.3,566.3,881
"108",2016-06-07 14:12:52,33.1,0.323333333333333,1.418,0.280313420472391,99.9,918,425.5,566.4,881
"109",2016-06-07 14:12:53,33.1,0.366666666666667,1.418,0.280313420472391,99.9,918,425.8,566.6,881
"110",2016-06-07 14:12:54,33.1,0.41,1.418,0.280313420472391,99.9,918,426,566.7,881
"111",2016-06-07 14:12:55,33.1,0.356666666666667,1.41866666666667,0.280445208634343,99.9,918,426.1,566.7,881
"112",2016-06-07 14:12:56,33.1,0.303333333333333,1.41933333333333,0.280576996796296,99.9,918,426.1,566.9,881
"113",2016-06-07 14:12:57,33.1,0.25,1.42,0.280708784958248,99.9,918,426.2,567.1,881
"114",2016-06-07 14:12:58,33.1,0.23,1.42033333333333,0.280774679039224,99.9,918,426.3,567.1,881
"115",2016-06-07 14:12:59,33.1,0.21,1.42066666666667,0.2808405731202,99.9,918,426.5,567.3,881
"116",2016-06-07 14:13:00,33.1,0.19,1.421,0.280906467201176,99.9,918,426.7,567.4,881
"117",2016-06-07 14:13:01,33.1,0.216666666666667,1.41566666666667,0.279852161905558,99.9,918,427,567.6,881
"118",2016-06-07 14:13:02,33.1,0.243333333333333,1.41033333333333,0.278797856609941,99.9,918,427.2,567.6,881
"119",2016-06-07 14:13:03,33.1,0.27,1.405,0.277743551314323,99.9,918,427.3,567.6,881
"120",2016-06-07 14:13:04,33.1,0.213333333333333,1.401,0.276952822342609,99.9,918,427.2,567.5,881
"121",2016-06-07 14:13:05,33.1,0.156666666666667,1.397,0.276162093370896,99.9,918,427.3,567.6,881
"122",2016-06-07 14:13:06,33.1,0.1,1.393,0.275371364399183,99.9,918,427.1,567.4,881
"123",2016-06-07 14:13:07,33.1,0.24,1.39,0.274778317670398,99.9,918,426.7,567.1,881
"124",2016-06-07 14:13:08,33.1,0.38,1.387,0.274185270941612,99.9,918,426.6,567.1,881
"125",2016-06-07 14:13:09,33.1,0.52,1.384,0.273592224212827,99.9,918,426.4,567.1,881
"126",2016-06-07 14:13:10,33.1,0.51,1.38166666666667,0.273130965645995,99.9,918,426.3,567.1,881
"127",2016-06-07 14:13:11,33.1,0.5,1.37933333333333,0.272669707079162,99.9,919,426.3,567.1,881
"128",2016-06-07 14:13:12,33.1,0.49,1.377,0.272208448512329,99.9,918,426.3,567.1,881
"129",2016-06-07 14:13:13,33.1,0.373333333333333,1.377,0.272208448512329,99.9,918,426.2,567.1,881
"130",2016-06-07 14:13:14,33.1,0.256666666666667,1.377,0.272208448512329,99.9,918,426.1,567.2,881
"131",2016-06-07 14:13:15,33.1,0.14,1.377,0.272208448512329,99.9,918,425.9,567,881
"132",2016-06-07 14:13:16,33.1,0.183333333333333,1.38,0.272801495241114,99.9,918,425.6,566.8,881
"133",2016-06-07 14:13:17,33.1,0.226666666666667,1.383,0.273394541969899,99.9,918,425.8,566.9,881
"134",2016-06-07 14:13:18,33.1,0.27,1.386,0.273987588698684,99.9,918,425.7,566.8,881
"135",2016-06-07 14:13:19,33.1,0.3,1.388,0.274382953184541,99.9,917,425.7,567,881
"136",2016-06-07 14:13:20,33.1,0.33,1.39,0.274778317670398,99.9,917,425.8,567,881
"137",2016-06-07 14:13:21,33.1,0.36,1.392,0.275173682156254,99.9,917,426,567.2,881
"138",2016-06-07 14:13:22,33.1,0.636666666666667,1.393,0.275371364399183,99.9,917,426,567.2,881
"139",2016-06-07 14:13:23,33.1,0.913333333333333,1.394,0.275569046642111,99.9,917,425.8,567.3,881
"140",2016-06-07 14:13:24,33.1,1.19,1.395,0.275766728885039,99.9,917,425.5,567.4,881
"141",2016-06-07 14:13:25,33.1,1.19333333333333,1.39233333333333,0.27523957623723,99.9,918,425.4,567.5,881
"142",2016-06-07 14:13:26,33.1,1.19666666666667,1.38966666666667,0.274712423589421,99.9,918,425.4,567.5,881
"143",2016-06-07 14:13:27,33.1,1.2,1.387,0.274185270941612,99.9,918,425.3,567.6,881
"144",2016-06-07 14:13:28,33.1,1.01,1.379,0.272603812998186,99.9,918,425.4,567.4,881
"145",2016-06-07 14:13:29,33.1,0.82,1.371,0.271022355054759,99.9,918,425.2,567.2,881
"146",2016-06-07 14:13:30,33.1,0.63,1.363,0.269440897111332,99.9,918,425.3,567,881
"147",2016-06-07 14:13:31,33.1,0.64,1.36633333333333,0.270099837921093,99.9,918,425.1,566.8,881
"148",2016-06-07 14:13:32,33.1,0.65,1.36966666666667,0.270758778730855,99.9,918,425.1,566.8,881
"149",2016-06-07 14:13:33,33.1,0.66,1.373,0.271417719540616,99.9,918,425,566.6,881
"150",2016-06-07 14:13:34,33.1,0.68,1.378,0.272406130755257,99.9,918,424.8,566.4,881
"151",2016-06-07 14:13:35,33.1,0.7,1.383,0.273394541969899,99.9,918,424.8,566.5,881
"152",2016-06-07 14:13:36,33.1,0.72,1.388,0.274382953184541,99.9,918,424.7,566.5,881
"153",2016-06-07 14:13:37,33.1,0.76,1.38333333333333,0.273460436050875,99.9,918,424.8,566.5,881
"154",2016-06-07 14:13:38,33.1,0.8,1.37866666666667,0.27253791891721,99.9,919,424.6,566.4,881
"155",2016-06-07 14:13:39,33.1,0.84,1.374,0.271615401783544,99.9,919,424.7,566.5,881
