"Seconds","AirT","gHa","Rabs","DLTemp","LTemp","Lwatts"
129,32.6,0.064756,1032.6,0,NA,NA
130,32.6,0.055115,1033,0,NA,NA
131,32.6,0.0488,1033.1,0,NA,NA
132,32.6,0.04736,1033,0,NA,NA
133,32.6,0.04604,1033.2,0,NA,NA
134,32.6,0.044825,1033.2,0,NA,NA
135,32.6,0.051581,1032.8,0,NA,NA
136,32.6,0.062742,1032,44.215,34.883,510.44
137,32.6,0.086974,1030.9,0,NA,NA
138,32.6,0.10076,1029.6,0,NA,NA
139,32.6,0.12422,1028.4,0,NA,NA
140,32.6,0.1793,1027.6,0,NA,NA
141,32.6,0.12951,1026.8,0,NA,NA
142,32.6,0.10652,1026.3,0,NA,NA
143,32.6,0.092591,1026.9,0,NA,NA
144,32.6,0.07764,1028.2,0,NA,NA
145,32.6,0.068176,1031,0,NA,NA
146,32.6,0.0615,1034.4,0,NA,NA
147,32.6,0.054476,1038,0,NA,NA
148,32.6,0.049413,1040.7,0,NA,NA
149,32.6,0.045543,1042.7,0,NA,NA
150,32.6,0.039441,1043.2,0,NA,NA
151,32.6,0.035277,1044.2,44.885,35.713,515.97
