"Seconds","AirT","gHa","Rabs","DLTemp","LTemp","Lwatts"
125,33.2,0.060615,1003.3,0,NA,NA
126,33.2,0.051056,1002.9,0,NA,NA
127,33.2,0.044942,1003.2,0,NA,NA
128,33.2,0.040604,1003.7,0,NA,NA
129,33.2,0.03882,1004.2,0,NA,NA
130,33.2,0.037252,1004.9,0,NA,NA
131,33.2,0.03586,1005.8,0,NA,NA
132,33.2,0.038373,1006.1,0,NA,NA
133,33.2,0.0415,1006,0,NA,NA
134,33.2,0.045543,1005.8,0,NA,NA
135,33.2,0.04792,1005.3,0,NA,NA
136,33.2,0.050714,1004.7,42.439,32.34,493.79
137,33.2,0.054061,1004.1,0,NA,NA
138,33.2,0.053066,1003.4,0,NA,NA
139,33.2,0.052123,1002.5,0,NA,NA
140,33.2,0.051229,1001.4,0,NA,NA
141,33.2,0.052308,1000.4,0,NA,NA
142,33.2,0.053457,999.6,0,NA,NA
143,33.2,0.054686,998.6,0,NA,NA
144,33.2,0.055554,997.73,0,NA,NA
145,33.2,0.056465,996.74,0,NA,NA
146,33.2,0.057422,995.95,0,NA,NA
147,33.2,0.063725,995.4,0,NA,NA
148,33.2,0.072696,994.66,0,NA,NA
149,33.2,0.086974,994.14,0,NA,NA
150,33.2,0.075322,993.63,0,NA,NA
151,33.2,0.06737,992.54,43.567,33.383,500.58
152,33.2,0.0615,991.33,0,NA,NA
153,33.2,0.065838,989.45,0,NA,NA
154,33.2,0.071247,987.73,0,NA,NA
155,33.2,0.078253,985.76,0,NA,NA
156,33.2,0.068591,983.83,0,NA,NA
157,33.2,0.061803,982.2,0,NA,NA
158,33.2,0.0567,981.09,0,NA,NA
159,33.2,0.065472,980.83,0,NA,NA
160,33.2,0.080186,981.36,0,NA,NA
161,33.2,0.1134,982,0,NA,NA
162,33.2,0.083751,983.1,0,NA,NA
163,33.2,0.069443,984.37,0,NA,NA
164,33.2,0.060615,985.23,0,NA,NA
165,33.2,0.059221,986.2,0,NA,NA
166,33.2,0.057919,986.72,44.65,34.253,506.28
167,33.2,0.0567,987.34,0,NA,NA
168,33.2,0.058173,988.44,0,NA,NA
169,33.2,0.059767,989.78,0,NA,NA
170,33.2,0.0615,990.96,0,NA,NA
171,33.2,0.064756,991.85,0,NA,NA
172,33.2,0.068591,992.22,0,NA,NA
173,33.2,0.073199,991.86,0,NA,NA
174,33.2,0.070783,991.36,0,NA,NA
175,33.2,0.068591,990.29,0,NA,NA
176,33.2,0.066591,989.09,0,NA,NA
177,33.2,0.065111,987.69,0,NA,NA
178,33.2,0.063725,985.81,0,NA,NA
179,33.2,0.062425,984.77,0,NA,NA
180,33.2,0.068591,971.79,0,NA,NA
181,33.2,0.07704,975.59,44.954,34.755,509.6
