"Seconds","AirT","gHa","Rabs","DLTemp","LTemp","Lwatts"
99,33.033,0.060328,1183.5,0,NA,NA
100,33.067,0.05843,1182.7,0,NA,NA
101,33.1,0.0567,1182.8,0,NA,NA
102,33.1,0.0615,1182.9,0,NA,NA
103,33.1,0.067769,1182.9,0,NA,NA
104,33.1,0.076454,1182.9,0,NA,NA
105,33.1,0.073199,1182.9,0,NA,NA
106,33.1,0.070328,1182.9,51.715,35.701,515.89
107,33.1,0.067769,1183.1,0,NA,NA
108,33.1,0.063065,1183.2,0,NA,NA
109,33.1,0.059221,1183.5,0,NA,NA
110,33.1,0.056004,1183.6,0,NA,NA
111,33.1,0.060046,1183.6,0,NA,NA
112,33.1,0.065111,1183.8,0,NA,NA
113,33.1,0.07172,1183.9,0,NA,NA
114,33.1,0.074774,1184,0,NA,NA
115,33.1,0.078253,1184.2,0,NA,NA
116,33.1,0.082269,1184.3,0,NA,NA
117,33.1,0.07704,1184.5,0,NA,NA
118,33.1,0.072696,1184.6,0,NA,NA
119,33.1,0.069013,1184.6,0,NA,NA
120,33.1,0.07764,1184.5,0,NA,NA
121,33.1,0.090599,1184.6,52.653,36.707,522.64
122,33.1,0.1134,1184.4,0,NA,NA
123,33.1,0.073199,1184.1,0,NA,NA
124,33.1,0.058173,1184.1,0,NA,NA
125,33.1,0.049729,1184,0,NA,NA
126,33.1,0.050214,1184,0,NA,NA
127,33.1,0.050714,1184.7,0,NA,NA
128,33.1,0.051229,1184,0,NA,NA
129,33.1,0.05869,1183.9,0,NA,NA
130,33.1,0.070783,1183.9,0,NA,NA
131,33.1,0.09584,1183.7,0,NA,NA
132,33.1,0.083751,1183.5,0,NA,NA
133,33.1,0.075322,1183.6,0,NA,NA
134,33.1,0.069013,1183.5,0,NA,NA
135,33.1,0.065472,1182.9,0,NA,NA
136,33.1,0.062425,1183,51.534,36.45,520.91
137,33.1,0.059767,1183.1,0,NA,NA
138,33.1,0.044942,1183.1,0,NA,NA
139,33.1,0.037523,1183.1,0,NA,NA
140,33.1,0.032873,1183.1,0,NA,NA
141,33.1,0.032827,1183.8,0,NA,NA
142,33.1,0.032781,1183.8,0,NA,NA
143,33.1,0.032736,1183.9,0,NA,NA
144,33.1,0.035682,1183.8,0,NA,NA
145,33.1,0.039601,1183.6,0,NA,NA
146,33.1,0.04518,1183.5,0,NA,NA
147,33.1,0.044825,1183.3,0,NA,NA
148,33.1,0.044479,1183.3,0,NA,NA
149,33.1,0.044141,1183.2,0,NA,NA
150,33.1,0.043487,1183,0,NA,NA
151,33.1,0.042861,1183,49.891,36.33,520.1
152,33.1,0.042262,1183,0,NA,NA
153,33.1,0.041135,1183,0,NA,NA
154,33.1,0.040093,1183.6,0,NA,NA
155,33.1,0.039127,1183.7,0,NA,NA
156,33.1,0.040604,1183.7,0,NA,NA
157,33.1,0.042262,1183.7,0,NA,NA
158,33.1,0.044141,1183.9,0,NA,NA
159,33.1,0.045789,1183.8,0,NA,NA
160,33.1,0.047638,1183.9,0,NA,NA
161,33.1,0.049729,1183.6,0,NA,NA
162,33.1,0.048208,1183.8,0,NA,NA
163,33.1,0.046818,1183.6,0,NA,NA
164,33.1,0.045543,1183.7,0,NA,NA
165,33.1,0.044366,1183.6,0,NA,NA
166,33.1,0.043275,1183.6,48.516,36.789,523.2
167,33.1,0.042262,1183.6,0,NA,NA
168,33.1,0.042459,1183.6,0,NA,NA
169,33.1,0.042659,1183.6,0,NA,NA
170,33.1,0.042861,1183.7,0,NA,NA
171,33.1,0.043702,1183.6,0,NA,NA
172,33.1,0.044594,1183.8,0,NA,NA
173,33.1,0.045543,1183.9,0,NA,NA
174,33.1,0.040346,1183.9,0,NA,NA
175,33.1,0.0366,1183.1,0,NA,NA
176,33.1,0.033734,1183.2,0,NA,NA
177,33.1,0.038373,1183.4,0,NA,NA
178,33.1,0.045665,1183.4,0,NA,NA
179,33.1,0.059767,1183.5,0,NA,NA
180,33.1,0.05843,1183.1,0,NA,NA
181,33.1,0.057178,1182.8,49.317,38.056,531.8
