"Seconds","AirT","gHa","Rabs","DLTemp","LTemp","Lwatts"
127,30.7,0.0615,1172.3,0,NA,NA
128,30.7,0.067769,1173.8,0,NA,NA
129,30.7,0.076454,1175.3,0,NA,NA
130,30.7,0.06737,1176.8,0,NA,NA
131,30.7,0.060906,1178.4,0,NA,NA
132,30.7,0.056004,1178.4,0,NA,NA
133,30.7,0.055778,1178.5,0,NA,NA
134,30.7,0.055554,1177.8,0,NA,NA
135,30.7,0.055334,1177,0,NA,NA
136,30.7,0.04518,1175.8,48.566,36.15,518.9
137,30.7,0.039127,1175.2,0,NA,NA
138,30.7,0.034996,1173.9,0,NA,NA
139,30.7,0.037319,1174,0,NA,NA
140,30.7,0.040177,1174.9,0,NA,NA
141,30.7,0.04381,1175.9,0,NA,NA
142,30.7,0.045665,1176.8,0,NA,NA
143,30.7,0.047778,1177.6,0,NA,NA
144,30.7,0.050214,1177.6,0,NA,NA
145,30.7,0.046424,1178.6,0,NA,NA
146,30.7,0.043381,1179,0,NA,NA
147,30.7,0.040867,1180.3,0,NA,NA
148,30.7,0.042164,1181.6,0,NA,NA
149,30.7,0.043594,1183.2,0,NA,NA
150,30.7,0.04518,1185.1,0,NA,NA
151,30.7,0.049104,1186.2,47.921,36.588,521.84
