"Seconds","AirT","gHa","Rabs","DLTemp","LTemp","Lwatts"
62,33.6,0.040604,1153.6,0,NA,NA
63,33.6,0.040955,1153.6,0,NA,NA
64,33.6,0.041316,1153.9,0,NA,NA
65,33.6,0.041687,1154.1,0,NA,NA
66,33.6,0.040517,1154.4,0,NA,NA
67,33.6,0.039441,1154.5,0,NA,NA
68,33.6,0.038446,1153.9,0,NA,NA
69,33.6,0.035624,1154.1,0,NA,NA
70,33.6,0.033343,1154.2,0,NA,NA
71,33.6,0.031452,1154.2,0,NA,NA
72,33.6,0.033012,1154.2,0,NA,NA
73,33.6,0.034831,1153.4,0,NA,NA
74,33.6,0.036987,1153.4,0,NA,NA
75,33.6,0.039283,1153.3,0,NA,NA
76,33.6,0.042067,1153.3,45.832,33.232,499.59
77,33.6,0.045543,1154.3,0,NA,NA
78,33.567,0.041316,1154.5,0,NA,NA
79,33.533,0.038083,1154.4,0,NA,NA
80,33.5,0.035507,1154.3,0,NA,NA
81,33.5,0.036727,1154.5,0,NA,NA
82,33.5,0.038083,1155.3,0,NA,NA
83,33.5,0.039601,1155.6,0,NA,NA
84,33.5,0.043067,1155.6,0,NA,NA
85,33.5,0.047638,1155.6,0,NA,NA
86,33.5,0.054061,1155.4,0,NA,NA
87,33.5,0.052308,1155.6,0,NA,NA
88,33.5,0.050714,1155.5,0,NA,NA
89,33.5,0.049258,1156.1,0,NA,NA
90,33.5,0.04403,1156.1,0,NA,NA
91,33.5,0.040177,1156.3,44.895,32.157,492.61
92,33.5,0.037185,1156.3,0,NA,NA
93,33.5,0.03882,1156.1,0,NA,NA
94,33.5,0.040691,1156.3,0,NA,NA
95,33.5,0.042861,1156.2,0,NA,NA
96,33.5,0.042067,1156.1,0,NA,NA
97,33.5,0.041316,1156,0,NA,NA
98,33.5,0.040604,1155.9,0,NA,NA
99,33.5,0.043067,1155.7,0,NA,NA
100,33.5,0.04604,1155.8,0,NA,NA
101,33.5,0.049729,1155.7,0,NA,NA
102,33.5,0.057178,1156.3,0,NA,NA
103,33.5,0.069443,1156.4,0,NA,NA
104,33.5,0.09584,1156.5,0,NA,NA
105,33.5,0.06737,1156.3,0,NA,NA
106,33.5,0.0549,1156.3,45.866,35,511.22
107,33.5,0.047498,1156.4,0,NA,NA
108,33.5,0.04865,1156.5,0,NA,NA
109,33.5,0.049889,1156.3,0,NA,NA
110,33.5,0.051229,1156.6,0,NA,NA
111,33.5,0.044942,1156.6,0,NA,NA
112,33.5,0.040517,1156.6,0,NA,NA
113,33.5,0.037185,1156.6,0,NA,NA
114,33.5,0.03522,1156.6,0,NA,NA
115,33.5,0.033537,1156.7,0,NA,NA
116,33.5,0.032074,1157.4,0,NA,NA
117,33.5,0.033685,1157.3,0,NA,NA
118,33.5,0.035565,1157.2,0,NA,NA
119,33.5,0.0378,1157.1,0,NA,NA
120,33.5,0.044942,1157,0,NA,NA
121,33.5,0.05869,1157,46.497,35.666,515.66
122,33.5,0.10812,1157.8,0,NA,NA
123,33.5,0.080863,1157.7,0,NA,NA
124,33.5,0.06737,1157.5,0,NA,NA
125,33.5,0.058954,1157.4,0,NA,NA
126,33.5,0.044366,1156.7,0,NA,NA
127,33.5,0.037053,1156.6,0,NA,NA
128,33.5,0.032466,1156.5,0,NA,NA
129,33.5,0.035741,1156.7,0,NA,NA
130,33.5,0.040261,1156.8,0,NA,NA
131,33.5,0.047087,1156.9,0,NA,NA
132,33.5,0.044594,1156.9,0,NA,NA
133,33.5,0.042459,1156.2,0,NA,NA
134,33.5,0.040604,1156.2,0,NA,NA
135,33.5,0.037319,1156.3,0,NA,NA
136,33.5,0.034722,1156.3,46.481,35.74,516.15
137,33.5,0.0326,1156.3,0,NA,NA
138,33.5,0.03344,1156.3,0,NA,NA
139,33.5,0.034348,1156.2,0,NA,NA
140,33.5,0.035334,1156.1,0,NA,NA
141,33.5,0.039763,1156.1,0,NA,NA
142,33.5,0.046424,1156,0,NA,NA
143,33.5,0.058173,1156.1,0,NA,NA
144,33.5,0.052308,1156,0,NA,NA
145,33.5,0.04792,1155.9,0,NA,NA
146,33.5,0.044479,1155.6,0,NA,NA
147,33.5,0.041781,1155.5,0,NA,NA
148,33.5,0.039521,1155.5,0,NA,NA
149,33.5,0.037592,1155.4,0,NA,NA
150,33.5,0.039521,1155.5,0,NA,NA
151,33.5,0.041781,1155.4,46.149,36.197,519.21
152,33.5,0.044479,1156.3,0,NA,NA
153,33.5,0.042459,1156.2,0,NA,NA
154,33.5,0.040691,1156.3,0,NA,NA
155,33.5,0.039127,1156.3,0,NA,NA
156,33.5,0.032736,1156.1,0,NA,NA
157,33.5,0.028711,1157.1,0,NA,NA
158,33.5,0.02588,1157.5,0,NA,NA
159,33.467,0.028773,1158.1,0,NA,NA
160,33.433,0.032919,1158,0,NA,NA
161,33.4,0.039601,1158,0,NA,NA
162,33.4,0.044141,1158.6,0,NA,NA
163,33.4,0.050714,1158.1,0,NA,NA
164,33.4,0.0615,1157.3,0,NA,NA
165,33.4,0.051056,1157.4,0,NA,NA
166,33.4,0.044594,1156.7,44.996,35.957,517.6
