"Seconds","AirT","gHa","Rabs","DLTemp","LTemp","Lwatts"
63,30.6,0.086974,1186.8,0,NA,NA
64,30.6,0.084523,1186.6,0,NA,NA
65,30.6,0.082269,1186.5,0,NA,NA
66,30.6,0.073199,1186.7,0,NA,NA
67,30.6,0.066591,1185.9,0,NA,NA
68,30.6,0.0615,1186.1,0,NA,NA
69,30.6,0.055115,1186.3,0,NA,NA
70,30.6,0.050379,1186.3,0,NA,NA
71,30.6,0.046686,1186.4,0,NA,NA
72,30.6,0.052123,1185.8,0,NA,NA
73,30.6,0.060046,1186,0,NA,NA
74,30.6,0.073199,1185.9,0,NA,NA
75,30.6,0.086974,1186.6,0,NA,NA
76,30.6,0.1134,1185.9,47.619,35.604,515.24
77,30.6,0.20704,1186,0,NA,NA
78,30.6,0.073199,1186,0,NA,NA
79,30.6,0.053457,1186,0,NA,NA
80,30.6,0.044141,1186.1,0,NA,NA
81,30.633,0.044825,1185.5,0,NA,NA
82,30.667,0.045543,1185.8,0,NA,NA
83,30.7,0.046295,1185.9,0,NA,NA
84,30.7,0.042067,1186,0,NA,NA
85,30.7,0.03882,1185.2,0,NA,NA
86,30.7,0.036224,1185.4,0,NA,NA
87,30.7,0.03598,1185.4,0,NA,NA
88,30.7,0.035741,1185.2,0,NA,NA
89,30.7,0.035507,1185.3,0,NA,NA
90,30.7,0.036041,1185.1,0,NA,NA
91,30.7,0.0366,1185.2,46.396,34.851,510.23
92,30.7,0.037185,1184.5,0,NA,NA
93,30.7,0.044366,1184.4,0,NA,NA
94,30.7,0.05843,1184.3,0,NA,NA
95,30.7,0.1134,1184.3,0,NA,NA
96,30.7,0.12679,1183.6,0,NA,NA
97,30.7,0.1464,1183.7,0,NA,NA
98,30.7,0.1793,1183.7,0,NA,NA
99,30.7,0.086974,1183.8,0,NA,NA
100,30.7,0.065472,1183.1,0,NA,NA
101,30.7,0.054686,1183.2,0,NA,NA
102,30.7,0.056233,1183.3,0,NA,NA
103,30.7,0.057919,1183.4,0,NA,NA
104,30.7,0.059767,1183.4,0,NA,NA
105,30.7,0.044942,1183.4,0,NA,NA
106,30.7,0.037523,1183.4,46.678,36.174,519.06
107,30.7,0.032873,1182.8,0,NA,NA
108,30.7,0.035565,1182.8,0,NA,NA
109,30.7,0.039049,1182.9,0,NA,NA
110,30.7,0.04381,1183.1,0,NA,NA
111,30.7,0.043487,1183,0,NA,NA
112,30.7,0.043171,1183,0,NA,NA
113,30.7,0.042861,1182.9,0,NA,NA
114,30.7,0.043487,1183,0,NA,NA
115,30.7,0.044141,1182.8,0,NA,NA
116,30.7,0.044825,1182.9,0,NA,NA
117,30.7,0.044141,1182.9,0,NA,NA
118,30.7,0.043487,1182.1,0,NA,NA
119,30.7,0.042861,1182.9,0,NA,NA
120,30.7,0.046167,1182.2,0,NA,NA
121,30.7,0.050379,1182.3,47.266,37.07,525.1
122,30.7,0.056004,1182.3,0,NA,NA
123,30.733,0.060328,1182.3,0,NA,NA
124,30.767,0.065838,1182.4,0,NA,NA
125,30.8,0.073199,1181.7,0,NA,NA
126,30.8,0.072203,1181.8,0,NA,NA
127,30.8,0.071247,1181.2,0,NA,NA
128,30.8,0.070328,1181.3,0,NA,NA
129,30.8,0.07704,1181.4,0,NA,NA
130,30.8,0.086133,1181.5,0,NA,NA
131,30.8,0.099458,1181.6,0,NA,NA
132,30.8,0.084523,1181.5,0,NA,NA
133,30.8,0.074774,1181.5,0,NA,NA
134,30.8,0.067769,1181.6,0,NA,NA
135,30.8,0.065111,1181.7,0,NA,NA
136,30.8,0.062742,1181.5,47.702,38.398,534.15
137,30.8,0.060615,1181.6,0,NA,NA
138,30.8,0.064063,1181.6,0,NA,NA
139,30.8,0.068176,1181.6,0,NA,NA
140,30.8,0.073199,1181.5,0,NA,NA
141,30.8,0.069881,1181.7,0,NA,NA
142,30.8,0.066977,1181.6,0,NA,NA
143,30.8,0.064407,1181.6,0,NA,NA
144,30.8,0.065838,1181.5,0,NA,NA
145,30.8,0.06737,1181.9,0,NA,NA
146,30.8,0.069013,1181.7,0,NA,NA
147,30.8,0.079526,1181.9,0,NA,NA
148,30.8,0.097002,1181.2,0,NA,NA
149,30.8,0.13554,1180.9,0,NA,NA
150,30.8,0.092591,1180.1,0,NA,NA
151,30.8,0.074774,1179.9,47.75,38.966,538.05
152,30.8,0.064407,1180.1,0,NA,NA
153,30.8,0.073199,1179.9,0,NA,NA
154,30.8,0.086974,1179.1,0,NA,NA
155,30.8,0.1134,1179.1,0,NA,NA
156,30.833,0.099458,1179.1,0,NA,NA
157,30.867,0.089651,1178.9,0,NA,NA
158,30.9,0.082269,1179.1,0,NA,NA
159,30.9,0.089651,1178.3,0,NA,NA
160,30.9,0.099458,1178.2,0,NA,NA
161,30.9,0.1134,1178.2,0,NA,NA
162,30.9,0.1098,1178.2,0,NA,NA
163,30.9,0.10652,1177.4,0,NA,NA
164,30.9,0.10352,1177.4,0,NA,NA
165,30.9,0.10076,1177.4,0,NA,NA
166,30.9,0.098207,1176.7,48.625,40.516,548.82
